"Marca","Modelo","Ano","Combustível","Tração","Preçoref"
"1566","Toyota","Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.","2020","Diesel","4x4",284477
"1567","Toyota","Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.","2021","Diesel","4x4",301037
"1568","Toyota","Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.","2022","Diesel","4x4",308756
"1569","Toyota","Hilux Chassi 4x4 2.8 TDI Diesel Mec.","2016","Diesel","4x4",95190
"1570","Toyota","Hilux Chassi 4x4 2.8 TDI Diesel Mec.","2017","Diesel","4x4",139865
"1571","Toyota","Hilux Chassi 4x4 2.8 TDI Diesel Mec.","2018","Diesel","4x4",146008
"1572","Toyota","Hilux Chassi 4x4 2.8 TDI Diesel Mec.","2019","Diesel","4x4",150126
"1573","Toyota","Hilux Chassi 4x4 2.8 TDI Diesel Mec.","2020","Diesel","4x4",174561
"1574","Toyota","Hilux Chassi 4x4 2.8 TDI Diesel Mec.","2021","Diesel","4x4",179484
"1575","Toyota","Hilux Chassi 4x4 2.8 TDI Diesel Mec.","2022","Diesel","4x4",202857
"1576","Toyota","Hilux CS 4x4 2.8 TDI Diesel Mec.","2016","Diesel","4x4",124052
"1577","Toyota","Hilux CS 4x4 2.8 TDI Diesel Mec.","2017","Diesel","4x4",161633
"1578","Toyota","Hilux CS 4x4 2.8 TDI Diesel Mec.","2018","Diesel","4x4",173110
"1579","Toyota","Hilux CS 4x4 2.8 TDI Diesel Mec.","2019","Diesel","4x4",190282
"1580","Toyota","Hilux CS 4x4 2.8 TDI Diesel Mec.","2020","Diesel","4x4",195648
"1581","Toyota","Hilux CS 4x4 2.8 TDI Diesel Mec.","2021","Diesel","4x4",203495
"1582","Toyota","Hilux CS 4x4 2.8 TDI Diesel Mec.","2022","Diesel","4x4",209233
"1583","Jaguar","F-Type R AWD Supercharged Coupe 5.0 V8","2016","Gasolina","AWD",449378
"1584","Jaguar","F-Type R AWD Supercharged Coupe 5.0 V8","2017","Gasolina","AWD",529446
"1585","Mitsubishi","ASX OUTDOOR 2.0 4X4 16V 160 cv Mec.","2016","Gasolina","4x4",83301
"1586","Renault","DUSTER DAKAR 4x4 2.0 Hi-Flex 16V Mec.","2016","Flex","4x4",63014
"1587","Renault","DUSTER DAKAR 4x4 2.0 Hi-Flex 16V Mec.","2017","Flex","4x4",68902
"1588","Renault","DUSTER DAKAR 4x4 2.0 Hi-Flex 16V Mec.","2018","Flex","4x4",74647
"1589","Subaru","Legacy 3.6 4x4 256cv Aut.","2015","Gasolina","4x4",108449
"1590","Land Rover","Discovery Sport HSE L. 2.2 4x4 Die. Aut.","2015","Diesel","4x4",180267
"1591","Land Rover","Discovery Sport HSE L. 2.2 4x4 Die. Aut.","2016","Diesel","4x4",190055
"1592","Land Rover","Discovery Sport HSE L. 2.2 4x4 Die. Aut.","2017","Diesel","4x4",215654
"1593","Fiat","Toro Freedom 2.0 16V 4x4 TB Diesel Mec.","2016","Diesel","4x4",87099
"1594","Fiat","Toro Freedom 2.0 16V 4x4 TB Diesel Mec.","2017","Diesel","4x4",108180
"1595","Fiat","Toro Freedom 2.0 16V 4x4 TB Diesel Mec.","2018","Diesel","4x4",114475
"1596","Fiat","Toro Volcano 2.0 16V 4x4 TB Diesel Aut.","2016","Diesel","4x4",120705
"1597","Fiat","Toro Volcano 2.0 16V 4x4 TB Diesel Aut.","2017","Diesel","4x4",124825
"1598","Fiat","Toro Volcano 2.0 16V 4x4 TB Diesel Aut.","2018","Diesel","4x4",133944
"1599","Fiat","Toro Volcano 2.0 16V 4x4 TB Diesel Aut.","2019","Diesel","4x4",145435
"1600","Fiat","Toro Volcano 2.0 16V 4x4 TB Diesel Aut.","2020","Diesel","4x4",166485
"1601","Fiat","Toro Volcano 2.0 16V 4x4 TB Diesel Aut.","2021","Diesel","4x4",173892
"1602","Fiat","Toro Volcano 2.0 16V 4x4 TB Diesel Aut.","2022","Diesel","4x4",191495
"1603","Mercedes-Benz","GLE-350 3.0 V6 258cv 4x4 Diesel","2016","Diesel","4x4",282739
"1604","Mercedes-Benz","GLE-350 Family 3.0 V6 258cv 4x4 Diesel","2016","Diesel","4x4",296200
"1605","Mercedes-Benz","GLE-350 Sport 4MATIC 3.0 V6 4x4 Diesel","2016","Diesel","4x4",282351
"1606","Mercedes-Benz","GLE-350 Sport 4MATIC 3.0 V6 4x4 Diesel","2017","Diesel","4x4",322016
"1607","Mercedes-Benz","GLE-350 Sport 4MATIC 3.0 V6 4x4 Diesel","2018","Diesel","4x4",376667
"1608","Mercedes-Benz","GLE-350 Sport 4MATIC 3.0 V6 4x4 Diesel","2019","Diesel","4x4",408305
"1609","Mitsubishi","L200 T. OUTDOOR 3.2 CD TB Int.Dies. Mec.","2017","Diesel","4x4",136650
"1610","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Aut.","2017","Diesel","4x4",157372
"1611","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Aut.","2018","Diesel","4x4",173521
"1612","Mitsubishi","L200 T.OUTDOOR 3.2 CD TB Int. Dies. Aut.","2017","Diesel","4x4",142813
"1613","Mitsubishi","L200 T.OUTDOOR 3.2 CD TB Int. Dies. Aut.","2018","Diesel","4x4",146841
"1614","Toyota","Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.","2016","Diesel","4x4",252252
"1615","Toyota","Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.","2017","Diesel","4x4",267479
"1616","Toyota","Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.","2018","Diesel","4x4",289271
"1617","Toyota","Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.","2019","Diesel","4x4",312470
"1618","Toyota","Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.","2020","Diesel","4x4",345074
"1619","Toyota","Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.","2021","Diesel","4x4",366987
"1620","Toyota","Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.","2022","Diesel","4x4",384585
"1621","Toyota","Hilux SW4 SRX 4x4 4.0 V6 24V Aut.","2016","Gasolina","4x4",213646
"1622","Toyota","Hilux SW4 SRX 4x4 4.0 V6 24V Aut.","2017","Gasolina","4x4",227920
"1623","Mitsubishi","L200 Triton KTM 3.2 CD TB Int.Dies. Mec.","2016","Diesel","4x4",155978
"1624","Land Rover","Discovery Sport BLACK 2.2 4x4 Dies. Aut.","2016","Diesel","4x4",193975
"1625","Ford","Ranger XLS 2.2 4x4 CD Diesel Aut.","2016","Diesel","4x4",125876
"1626","Ford","Ranger XLS 2.2 4x4 CD Diesel Aut.","2017","Diesel","4x4",149905
"1627","Ford","Ranger XLS 2.2 4x4 CD Diesel Aut.","2018","Diesel","4x4",159788
"1628","Ford","Ranger XLS 2.2 4x4 CD Diesel Aut.","2019","Diesel","4x4",173512
"1629","Ford","Ranger XLS 2.2 4x4 CD Diesel Aut.","2020","Diesel","4x4",199894
"1630","Ford","Ranger XLS 2.2 4x4 CD Diesel Aut.","2021","Diesel","4x4",208125
"1631","Ford","Ranger XLS 2.2 4x4 CD Diesel Aut.","2022","Diesel","4x4",223907
"1632","Mercedes-Benz","GLS-350 V6 258cv 4x4 Diesel","2016","Diesel","4x4",417842
"1633","Mercedes-Benz","GLS-350 V6 258cv 4x4 Diesel","2017","Diesel","4x4",488647
"1634","Mercedes-Benz","GLS-350 V6 258cv 4x4 Diesel","2018","Diesel","4x4",502426
"1635","Mercedes-Benz","GLS-350 V6 258cv 4x4 Diesel","2019","Diesel","4x4",565760
"1636","Mitsubishi","Pajero OUTDOOR 3.2 4x4 T.I. Dies.5p Aut.","2017","Diesel","4x4",162437
"1637","Mitsubishi","Pajero OUTDOOR 3.2 4x4 T.I. Dies.5p Aut.","2018","Diesel","4x4",182255
"1638","VW - VolksWagen","AMAROK Hig.ULTIMATE CD 2.0 4x4 Dies. Aut","2016","Diesel","4x4",151121
"1639","Ford","Ranger XL 2.2 4x4 CD Diesel Mec.","2013","Diesel","4x4",99015
"1640","Ford","Ranger XL 2.2 4x4 CD Diesel Mec.","2014","Diesel","4x4",102826
"1641","Ford","Ranger XL 2.2 4x4 CD Diesel Mec.","2015","Diesel","4x4",105726
"1642","Ford","Ranger XL 2.2 4x4 CD Diesel Mec.","2016","Diesel","4x4",113292
"1643","Ford","Ranger XL 2.2 4x4 CD Diesel Mec.","2019","Diesel","4x4",152843
"1644","Ford","Ranger XL 2.2 4x4 CD Diesel Mec.","2020","Diesel","4x4",159276
"1645","Ford","Ranger XL 2.2 4x4 CD Diesel Mec.","2022","Diesel","4x4",197228
"1646","Jeep","Renegade 75 Anos 2.0 4X4 TB Diesel Aut.","2016","Diesel","4x4",105483
"1647","Jeep","Renegade 75 Anos 2.0 4X4 TB Diesel Aut.","2017","Diesel","4x4",111329
"1648","Land Rover","Discovery4 GRAPHITE 3.0 4x4 SDV6 Die.Aut","2016","Diesel","4x4",238610
"1649","Volvo","XC 60 D-5 KINETIC 2.4 AWD Diesel 5p","2017","Diesel","AWD",144653
"1650","Volvo","XC 60 D-5 MOMENTUM 2.4  AWD Diesel  5p","2015","Diesel","AWD",143115
"1651","Volvo","XC 60 D-5 MOMENTUM 2.4  AWD Diesel  5p","2017","Diesel","AWD",156379
"1652","Ford","EDGE TITANIUM 3.5 V6 24V AWD Aut.","2016","Gasolina","AWD",169348
"1653","Ford","EDGE TITANIUM 3.5 V6 24V AWD Aut.","2017","Gasolina","AWD",186661
"1654","Ford","EDGE TITANIUM 3.5 V6 24V AWD Aut.","2018","Gasolina","AWD",219042
"1655","Mitsubishi","L200 Triton S. HPE FTP 2.4 CD Dies. Aut.","2017","Diesel","4x4",177149
"1656","Mitsubishi","L200 Triton S. HPE FTP 2.4 CD Dies. Aut.","2018","Diesel","4x4",184947
"1657","Mitsubishi","L200 Triton Sport GLS 2.4 CD Diesel Mec.","2017","Diesel","4x4",149818
"1658","Mitsubishi","L200 Triton Sport GLS 2.4 CD Diesel Mec.","2018","Diesel","4x4",153956
"1659","Mitsubishi","L200 Triton Sport HPE 2.4 CD Diesel Aut.","2017","Diesel","4x4",176870
"1660","Mitsubishi","L200 Triton Sport HPE 2.4 CD Diesel Aut.","2018","Diesel","4x4",182204
"1661","Mitsubishi","L200 Triton Sport HPE 2.4 CD Diesel Aut.","2019","Diesel","4x4",191765
"1662","Mitsubishi","L200 Triton Sport HPE 2.4 CD Diesel Aut.","2020","Diesel","4x4",215131
"1663","Mitsubishi","L200 Triton Sport HPE 2.4 CD Diesel Aut.","2021","Diesel","4x4",260017
"1664","Mitsubishi","L200 Triton Sport HPE 2.4 CD Diesel Aut.","2022","Diesel","4x4",267350
"1665","Jeep","COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.","2016","Diesel","4x4",131948
"1666","Jeep","COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.","2017","Diesel","4x4",138034
"1667","Jeep","COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.","2018","Diesel","4x4",149338
"1668","Jeep","COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.","2019","Diesel","4x4",167584
"1669","Jeep","COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.","2020","Diesel","4x4",177490
"1670","Jeep","COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.","2021","Diesel","4x4",190522
"1671","Jeep","COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.","2016","Diesel","4x4",142349
"1672","Jeep","COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.","2017","Diesel","4x4",149975
"1673","Jeep","COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.","2018","Diesel","4x4",165995
"1674","Jeep","COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.","2019","Diesel","4x4",179067
"1675","Jeep","COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.","2020","Diesel","4x4",192142
"1676","Jeep","COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.","2021","Diesel","4x4",209467
"1677","Jeep","Wrangler Unlimited 75 Anos 3.6 V6 284cv","2016","Gasolina","4x4",217407
"1678","Mercedes-Benz","GLA 250 Sport 2.0 TB 16V 4x4 211cv Aut.","2016","Gasolina","4x4",164357
"1679","Mercedes-Benz","GLA 250 Sport 2.0 TB 16V 4x4 211cv Aut.","2017","Gasolina","4x4",185310
"1680","Land Rover","Discovery Sport HSE 2.0 4x4 Diesel Aut.","2016","Diesel","4x4",188848
"1681","Land Rover","Discovery Sport HSE 2.0 4x4 Diesel Aut.","2017","Diesel","4x4",215779
"1682","Land Rover","Discovery Sport HSE 2.0 4x4 Diesel Aut.","2018","Diesel","4x4",240878
"1683","Land Rover","Discovery Sport HSE 2.0 4x4 Diesel Aut.","2019","Diesel","4x4",262136
"1684","Land Rover","Discovery Sport SE 2.0 4x4 Diesel Aut.","2016","Diesel","4x4",175811
"1685","Land Rover","Discovery Sport SE 2.0 4x4 Diesel Aut.","2017","Diesel","4x4",197264
"1686","Land Rover","Discovery Sport SE 2.0 4x4 Diesel Aut.","2018","Diesel","4x4",225736
"1687","Land Rover","Discovery Sport SE 2.0 4x4 Diesel Aut.","2019","Diesel","4x4",250396
"1688","Land Rover","Discovery Sport SE 2.0 4x4 Diesel Aut.","2020","Diesel","4x4",345856
"1689","Land Rover","Discovery Sport SE 2.0 4x4 Diesel Aut.","2021","Diesel","4x4",360816
"1690","Land Rover","Discovery Sport SE 2.0 4x4 Diesel Aut.","2022","Diesel","4x4",370068
"1691","Troller","T-4 BOLD 4x4 3.2 Tdi Cap. Rígida Diesel","2017","Diesel","4x4",172649
"1692","VW - VolksWagen","AMAROK Hig. Extreme CD 2.0 4x4 Dies. Aut","2017","Diesel","4x4",182143
"1693","VW - VolksWagen","AMAROK Hig. Extreme CD 2.0 4x4 Dies. Aut","2018","Diesel","4x4",219950
"1694","Ford","Ranger XL 2.2 4x4 CS Diesel Mec.","2013","Diesel","4x4",91411
"1695","Ford","Ranger XL 2.2 4x4 CS Diesel Mec.","2014","Diesel","4x4",95372
"1696","Ford","Ranger XL 2.2 4x4 CS Diesel Mec.","2015","Diesel","4x4",101145
"1697","Ford","Ranger XL 2.2 4x4 CS Diesel Mec.","2016","Diesel","4x4",105571
"1698","Ford","Ranger XL 2.2 4x4 CS Diesel Mec.","2019","Diesel","4x4",149028
"1699","Ford","Ranger XL 2.2 4x4 CS Diesel Mec.","2020","Diesel","4x4",153231
"1700","Ford","Ranger XL 2.2 4x4 CS Diesel Mec.","2022","Diesel","4x4",187868
"1701","Jeep","Grand Cherokee Lim. 75 anos 3.6 4x4 Aut.","2016","Gasolina","4x4",177500
"1702","Nissan","Frontier LE CD 4x4 2.3 Bi-TB Diesel Aut.","2017","Diesel","4x4",168491
"1703","Nissan","Frontier LE CD 4x4 2.3 Bi-TB Diesel Aut.","2018","Diesel","4x4",174685
"1704","Nissan","Frontier LE CD 4x4 2.3 Bi-TB Diesel Aut.","2019","Diesel","4x4",206173
"1705","Nissan","Frontier LE CD 4x4 2.3 Bi-TB Diesel Aut.","2020","Diesel","4x4",230951
"1706","Nissan","Frontier LE CD 4x4 2.3 Bi-TB Diesel Aut.","2021","Diesel","4x4",247636
"1707","Nissan","Frontier LE CD 4x4 2.3 Bi-TB Diesel Aut.","2022","Diesel","4x4",263114
"1708","Audi","A4 Ambition 2.0 TFSI Quattro S tronic","2017","Gasolina","AWD",171651
"1709","Audi","A4 Ambition 2.0 TFSI Quattro S tronic","2018","Gasolina","AWD",196577
"1710","Land Rover","Discovery Sport HSE L. 2.0 4x4 Die. Aut.","2017","Diesel","4x4",222505
"1711","Fiat","Toro Freedom 2.0 16V 4x4 Diesel Aut.","2018","Diesel","4x4",126699
"1712","Fiat","Toro Freedom 2.0 16V 4x4 Diesel Aut.","2019","Diesel","4x4",135801
"1713","Fiat","Toro Freedom 2.0 16V 4x4 Diesel Aut.","2020","Diesel","4x4",148695
"1714","Fiat","Toro Freedom 2.0 16V 4x4 Diesel Aut.","2021","Diesel","4x4",163196
"1715","Fiat","Toro Freedom 2.0 16V 4x4 Diesel Aut.","2022","Diesel","4x4",177001
"1716","GM - Chevrolet","S10 Pick-Up LT 2.5 Flex 4x4 CD Aut.","2018","Flex","4x4",145306
"1717","GM - Chevrolet","S10 Pick-Up LT 2.5 Flex 4x4 CD Aut.","2019","Flex","4x4",157547
"1718","GM - Chevrolet","S10 Pick-Up LT 2.5 Flex 4x4 CD Aut.","2020","Flex","4x4",162697
"1719","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.","2018","Flex","4x4",152949
"1720","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.","2019","Flex","4x4",162262
"1721","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.","2020","Flex","4x4",166823
"1722","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.","2021","Flex","4x4",207586
"1723","GM - Chevrolet","S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.","2022","Flex","4x4",213440
"1724","Land Rover","Discovery HSE 3.0 V6 4x4 TD6 Diesel Aut.","2017","Diesel","4x4",407287
"1725","Land Rover","Discovery HSE 3.0 V6 4x4 TD6 Diesel Aut.","2018","Diesel","4x4",457999
"1726","Land Rover","Discovery HSE 3.0 V6 4x4 TD6 Diesel Aut.","2019","Diesel","4x4",514064
"1727","Land Rover","Discovery HSE 3.0 V6 4x4 TD6 Diesel Aut.","2020","Diesel","4x4",582809
"1728","Mitsubishi","ASX 2.0 16V 4x4 Flex Aut.","2016","Flex","4x4",86495
"1729","Mitsubishi","ASX 2.0 16V 4x4 Flex Aut.","2017","Flex","4x4",99522
"1730","Mitsubishi","ASX 2.0 16V 4x4 Flex Aut.","2018","Flex","4x4",102329
"1731","Mitsubishi","ASX 2.0 16V 4x4 Flex Aut.","2019","Flex","4x4",117833
"1732","Land Rover","Discovery First Ed. 3.0 TD6 4x4 Die. Aut","2017","Diesel","4x4",438651
"1733","Land Rover","Discovery HSE Lux. 3.0 TD6 4x4 Die. Aut.","2017","Diesel","4x4",411407
"1734","Land Rover","Discovery HSE Lux. 3.0 TD6 4x4 Die. Aut.","2018","Diesel","4x4",482496
"1735","Land Rover","Discovery HSE Lux. 3.0 TD6 4x4 Die. Aut.","2019","Diesel","4x4",560736
"1736","Land Rover","Discovery HSE Lux. 3.0 TD6 4x4 Die. Aut.","2020","Diesel","4x4",607880
"1737","Land Rover","Discovery SE 3.0 V6 4x4 TD6  Diesel Aut.","2017","Diesel","4x4",387991
"1738","Land Rover","Discovery SE 3.0 V6 4x4 TD6  Diesel Aut.","2018","Diesel","4x4",419813
"1739","Land Rover","Discovery SE 3.0 V6 4x4 TD6  Diesel Aut.","2019","Diesel","4x4",491343
"1740","Land Rover","Discovery SE 3.0 V6 4x4 TD6  Diesel Aut.","2020","Diesel","4x4",530631
"1741","Audi","Q5 Ambiente 2.0 TFSI Quattro S tronic","2018","Gasolina","AWD",223214
"1742","Audi","Q5 Ambition 2.0 TFSI Quattro S tronic","2018","Gasolina","AWD",236532
"1743","Audi","Q5 Attraction 2.0 TFSI Quattro S tronic","2018","Gasolina","AWD",211612
"1744","Jeep","COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.","2018","Diesel","4x4",165671
"1745","Jeep","COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.","2019","Diesel","4x4",178846
"1746","Jeep","COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.","2020","Diesel","4x4",191912
"1747","Jeep","COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.","2021","Diesel","4x4",207585
"1748","Volvo","XC 60 T-5 MOMENTUM 2.0 254cv AWD 5p","2018","Gasolina","AWD",233487
"1749","Volvo","XC 60 T-5 MOMENTUM 2.0 254cv AWD 5p","2019","Gasolina","AWD",246142
"1750","Volvo","XC 60 T-5 MOMENTUM 2.0 254cv AWD 5p","2020","Gasolina","AWD",282687
"1751","Volvo","XC 60 T-5 MOMENTUM 2.0 254cv AWD 5p","2021","Gasolina","AWD",315489
"1752","Volvo","XC 60 T-5 R-DESIGN 2.0 AWD 5p","2018","Gasolina","AWD",242796
"1753","Jeep","COMPASS SPORT 2.0 4x4 flex 16V Aut.","2018","Gasolina","4x4",113453
"1754","Jeep","Renegade Custom 2.0 4x4 TB Diesel Aut.","2018","Diesel","4x4",116326
"1755","Jeep","Renegade Limited 2.0 4x4 TB Diesel Aut.","2018","Diesel","4x4",126297
"1756","Jeep","Renegade Night Eagle 2.0 4x4 TB Die. Aut","2018","Diesel","4x4",124451
"1757","Volvo","XC 60 T-5 INSCRIPTION 2.0 AWD 5p","2018","Gasolina","AWD",242160
"1758","Volvo","XC 60 T-5 INSCRIPTION 2.0 AWD 5p","2019","Gasolina","AWD",260611
"1759","Ford","Ranger SPORTRAC 2.2 16V 4x4 CD Dies Aut.","2018","Diesel","4x4",165769
"1760","GM - Chevrolet","EQUINOX Premier 2.0 Turbo AWD 262cv Aut.","2018","Gasolina","AWD",145998
"1761","GM - Chevrolet","EQUINOX Premier 2.0 Turbo AWD 262cv Aut.","2019","Gasolina","AWD",164551
"1762","GM - Chevrolet","EQUINOX Premier 2.0 Turbo AWD 262cv Aut.","2020","Gasolina","AWD",185662
"1763","GM - Chevrolet","S10 P.Up 100YEARS 2.8 4x4 CD Dies. Aut.","2018","Diesel","4x4",198674
"1764","Land Rover","Range R. VELAR 2.0 4x4 TB 250cv Aut.","2018","Gasolina","4x4",376068
"1765","Land Rover","Range R. VELAR 3.0 4x4 V6 380cv Aut.","2018","Gasolina","4x4",394424
"1766","Land Rover","Range R. VELAR First Ed. 3.0 4x4 V6 Aut.","2018","Gasolina","4x4",492860
"1767","Land Rover","Range R. VELAR HSE 2.0 4x4 TB 250cv Aut.","2018","Gasolina","4x4",431304
"1768","Land Rover","Range R. VELAR HSE 3.0 4x4 V6 380cv Aut","2018","Gasolina","4x4",492997
"1769","Land Rover","Range R. VEL. R-Dyn. 2.0 4x4 250cv Aut.","2018","Gasolina","4x4",403915
"1770","Land Rover","Range R. VELAR R-Dyn. 3.0 4x4 V6 Aut.","2018","Gasolina","4x4",440172
"1771","Land Rover","Range R. VELAR R-Dyn. HSE 2.0 4x4 TB Aut","2018","Gasolina","4x4",443077
"1772","Land Rover","Range R. VELAR R-Dyn. HSE 3.0 4x4 V6 Aut","2018","Gasolina","4x4",479453
"1773","Land Rover","Range R. VELAR R-Dyn. HSE 3.0 4x4 V6 Aut","2019","Gasolina","4x4",524585
"1774","Land Rover","Range R. VELAR R-Dyn. HSE 3.0 4x4 V6 Aut","2020","Gasolina","4x4",572105
"1775","Land Rover","Range R. VELAR R-Dyn. S 3.0 4x4 V6 Aut.","2018","Gasolina","4x4",461388
"1776","Land Rover","Range R. VE. R-Dyn SE 2.0 4x4 250cv Aut.","2018","Gasolina","4x4",424295
"1777","Land Rover","Range R. VELAR R-Dyn. SE 3.0 4x4 V6 Aut.","2018","Gasolina","4x4",461991
"1778","Land Rover","Range R. VELAR R-Dyn. SE 3.0 4x4 V6 Aut.","2019","Gasolina","4x4",477100
"1779","Land Rover","Range R. VELAR R-Dyn. S 2.0 4x4 TB Aut.","2018","Gasolina","4x4",411588
"1780","Land Rover","Range R. VELAR S 2.0 4x4 TB 250cv Aut.","2018","Gasolina","4x4",401951
"1781","Land Rover","Range R. VELAR S 3.0 4x4 V6 380cv Aut.","2018","Gasolina","4x4",463380
"1782","Land Rover","Range R. VELAR SE 2.0 4x4 TB 250cv Aut.","2018","Gasolina","4x4",414960
"1783","Land Rover","Range R. VELAR SE 3.0 4x4 V6 380cv Aut.","2018","Gasolina","4x4",465478
"1784","Subaru","Forester 2.0 L 16V 4x4 Aut.","2017","Gasolina","4x4",104212
"1785","Subaru","Forester 2.0 L 16V 4x4 Aut.","2018","Gasolina","4x4",111402
"1786","Toyota","Hilux CD SR CHALL. 4x4 2.8 TDI Dies Aut.","2018","Diesel","4x4",205997
"1787","Jeep","COMPASS Night Eagle 2.0 4x4 TB Dies. Aut","2018","Diesel","4x4",153925
"1788","Nissan","Frontier SE CD 4x4 2.3 Bi-TB Diesel Aut.","2018","Diesel","4x4",166718
"1789","Nissan","Frontier SE CD 4x4 2.3 Bi-TB Diesel Aut.","2019","Diesel","4x4",174972
"1790","Audi","RS3 Sedan 2.5 TFSI Quattro S-tronic","2017","Gasolina","AWD",297309
"1791","Audi","RS3 Sedan 2.5 TFSI Quattro S-tronic","2018","Gasolina","AWD",428921
"1792","Mitsubishi","L200 Triton Sport GLS 2.4 CD Diesel Aut.","2018","Diesel","4x4",171311
"1793","Mitsubishi","L200 Triton Sport GLS 2.4 CD Diesel Aut.","2019","Diesel","4x4",179287
"1794","Mitsubishi","L200 Triton Sport GLS 2.4 CD Diesel Aut.","2020","Diesel","4x4",186717
"1795","Mitsubishi","L200 Triton Sport GLS 2.4 CD Diesel Aut.","2021","Diesel","4x4",208298
"1796","Mitsubishi","L200 Triton Sport GLS 2.4 CD Diesel Aut.","2022","Diesel","4x4",244264
"1797","VW - VolksWagen","AMAROK Highline CD 3.0 4x4 TB Dies. Aut.","2018","Diesel","4x4",213026
"1798","VW - VolksWagen","AMAROK Highline CD 3.0 4x4 TB Dies. Aut.","2019","Diesel","4x4",240088
"1799","VW - VolksWagen","AMAROK Highline CD 3.0 4x4 TB Dies. Aut.","2020","Diesel","4x4",255380
"1800","VW - VolksWagen","AMAROK Highline CD 3.0 4x4 TB Dies. Aut.","2021","Diesel","4x4",282027
"1801","VW - VolksWagen","AMAROK Highline CD 3.0 4x4 TB Dies. Aut.","2022","Diesel","4x4",290536
"1802","Ford","EcoSport STORM 2.0 4WD 16V Flex 5p Aut.","2018","Flex","4x4",82927
"1803","Ford","EcoSport STORM 2.0 4WD 16V Flex 5p Aut.","2019","Flex","4x4",90305
"1804","Ford","EcoSport STORM 2.0 4WD 16V Flex 5p Aut.","2020","Flex","4x4",92852
"1805","Ford","EcoSport STORM 2.0 4WD 16V Flex 5p Aut.","2021","Flex","4x4",104917
"1806","Mitsubishi","L200 Triton Sport GLX 2.4 CD Diesel Mec.","2017","Diesel","4x4",111397
"1807","Mitsubishi","L200 Triton Sport GLX 2.4 CD Diesel Mec.","2018","Diesel","4x4",135511
"1808","Mitsubishi","L200 Triton Sport GLX 2.4 CD Diesel Mec.","2019","Diesel","4x4",149324
"1809","Mitsubishi","L200 Triton Sport GLX 2.4 CD Diesel Mec.","2020","Diesel","4x4",167840
"1810","Mitsubishi","L200 Triton Sport HPE-S 2.4 CD Dies. Aut","2018","Diesel","4x4",186077
"1811","Mitsubishi","L200 Triton Sport HPE-S 2.4 CD Dies. Aut","2019","Diesel","4x4",202445
"1812","Mitsubishi","L200 Triton Sport HPE-S 2.4 CD Dies. Aut","2020","Diesel","4x4",222161
"1813","Mitsubishi","L200 Triton Sport HPE-S 2.4 CD Dies. Aut","2021","Diesel","4x4",284395
"1814","Mitsubishi","L200 Triton Sport HPE-S 2.4 CD Dies. Aut","2022","Diesel","4x4",294604
"1815","Mitsubishi","Pajero HD-S 3.2 4x4 T.I. Diesel 5p Mec.","2018","Diesel","4x4",157210
"1816","Audi","Q5 2.0 TFSI Quattro S tronic (Blindado)","2018","Gasolina","AWD",291897
"1817","Audi","Q5 2.0 TFSI Quattro S tronic (Blindado)","2019","Gasolina","AWD",302741
"1818","Audi","Q5 2.0 TFSI Quattro S tronic (Blindado)","2020","Gasolina","AWD",322595
"1819","Volvo","XC 40 T-5 MOMENT FIRST ED. 2.0 252cv AWD","2018","Gasolina","AWD",194065
